DATE,datealt,g,R,gdp_trend,R_trend,g_trend,real_gdp_trend,gdp_nominal,ln_gdp_dt,ln_R_dt,g_y,R_y,tau_raw,tau,tau_hp1600
1960-06-30,1960.25,69.292,91.86,618.4220746284948,104.13838170885847,86.2186319794583,35.06265287983841,541.08,-0.13360405077426307,-12.54549291432756,0.1280623937310564,16.977156797516077,0.2529688628182647,0.30707562249146025,0.3018450978961968
1960-09-30,1960.5,71.879,91.30799999999999,628.8745019030264,105.90429213902898,87.71189811407316,35.33579822372677,545.604,-0.14203827888600973,-14.829737491723982,0.13174206933966762,16.735214551212966,0.2529688628182647,0.30680725875582165,0.3013525784664351
1960-12-31,1960.75,73.914,89.928,639.5035936926386,107.7001477209891,89.23102691546418,35.61107142654078,540.197,-0.16875835269372708,-18.03416055988336,0.13682786094702487,16.647260166198627,0.2529688628182647,0.3065286831220192,0.30094110888422865
1961-03-31,1961.0,73.67,90.124,650.3123359402192,109.52645624499816,90.77646631285009,35.88848906474318,545.018,-0.1766339426687633,-19.49796297738935,0.13516984760136364,16.535967619418077,0.2576592903292604,0.3109297746406462,0.3053127261536845
1961-06-30,1961.25,75.591,92.148,661.3037650563763,111.38373411209041,92.34867199337255,36.16806784393075,555.545,-0.1742636741814616,-18.958532333932965,0.13606638526131995,16.58695515214789,0.2576592903292604,0.31062908177556625,0.30509867362089904
1961-09-30,1961.5,76.762,93.936,672.4809687724274,113.27250648008993,93.94810753646036,36.44982459984036,567.664,-0.1694441174613468,-18.718277801260896,0.13522435807097158,16.547817018518,0.2576592903292604,0.31031634345897197,0.3049992337791386
1961-12-31,1961.75,77.34,97.136,683.8470870078131,115.19330741210348,95.57524455051987,36.73377629936274,580.612,-0.16365161597269395,-17.04995928050641,0.13320427411076588,16.72993324285409,0.2576592903292604,0.30999078205433084,0.30502215200769006
1962-03-31,1962.0,80.512,98.55199999999999,695.4053127521696,117.14668002752954,97.23056281199288,37.01994004156426,594.013,-0.15759365475022147,-17.284249739217294,0.13553912119768421,16.590882691119553,0.2612656239955229,0.31325786766102687,0.30877945989901945
1962-06-30,1962.25,81.279,99.948,707.1588929623059,119.13317665562988,98.91455040682371,37.308333058716535,600.366,-0.1637159139249258,-17.559194816934554,0.13538241672579726,16.647844814663053,0.2612656239955229,0.3129039867049243,0.3090621262698299
1962-09-30,1962.5,83.628,102.344,719.1111294743462,121.15335899170344,100.62770387437524,37.59897271733415,609.027,-0.16615330523562655,-16.87174847545183,0.13731410922668455,16.804509488085092,0.2612656239955229,0.31253441126508685,0.30947571084120395
1962-12-31,1962.75,84.66499999999999,103.56400000000001,731.2653799312889,123.20779825591042,102.3705283538387,37.89187651922046,612.28,-0.1775867364860506,-17.368256753882427,0.13827823871431372,16.91448356960868,0.2612656239955229,0.3121479679475369,0.3100148529070721
1963-03-31,1963.0,85.456,106.24799999999999,743.6250587262384,125.29707535478778,104.1435377331784,38.18706210252153,621.672,-0.1791243320195095,-16.491153638870948,0.1374615552896061,17.09068447670154,0.2660946086887802,0.3165723599405302,0.3154983312033753
1963-06-30,1963.25,83.664,108.49199999999999,756.1936379615837,127.42178104550487,105.94725480065617,38.484547242788175,629.752,-0.18297138716130235,-16.08262568021326,0.1328522974123147,17.227734092150563,0.2660946086887802,0.3161482321059592,0.31625278817124464
1963-09-30,1963.5,86.525,109.536,768.9746484243896,129.5825161029043,107.78221139898082,38.78434985404647,644.444,-0.17667007248096667,-16.80646058562907,0.1342630236296715,16.996977239294647,0.2660946086887802,0.315703034894978,0.31708321094261027
1963-12-31,1963.75,87.755,110.988,781.9716805782674,131.77989148937422,109.64894858212631,39.0864879898765,653.938,-0.17880598005524106,-17.171095470264497,0.13419467900626667,16.97225119200903,0.2660946086887802,0.31523508981625004,0.3179565210315671
1964-03-31,1964.0,88.445,109.0,795.1883855720166,134.01452852760315,111.54801677486704,39.39097984449945,669.822,-0.1715670441204491,-20.660033369232877,0.1320425426456581,16.272979985727552,0.2389939460562326,0.2876419159486303,0.29172937738085236
1964-06-30,1964.25,87.993,105.324,808.6284762653132,136.28705907626198,113.47997593507553,39.69784375387329,678.674,-0.1751986788932305,-25.772207638219413,0.12965429646634466,15.51908574661767,0.2389939460562326,0.2871228851508074,0.29255028107323067
1964-09-30,1964.5,88.899,107.876,822.2957282717297,138.59812570866748,115.4453957188309,40.00709819679688,692.031,-0.17246934480742393,-25.059614428984034,0.12846100824963047,15.588319020390706,0.2389939460562326,0.2865755221977557,0.2932719915009895
1964-12-31,1964.75,87.869,109.53200000000001,836.1939810193875,140.94838189447296,117.44485564838783,40.318761796022805,697.319,-0.18161763906884776,-25.217699349114753,0.12600976023885768,15.707588635904088,0.2389939460562326,0.2859981605012343,0.29385366383132233
1965-03-31,1965.0,89.254,115.604,850.3271388295396,143.33849218444252,119.47894528305338,40.63285331937868,717.79,-0.16944409749319522,-21.503835364052115,0.12434556067930734,16.105546190389948,0.22932985356166513,0.27572519245630145,0.2845956428101961
1965-06-30,1965.25,89.611,117.356,864.6991720133738,145.76913239835596,121.5482643930247,40.9493916808975,730.191,-0.16907552466858355,-21.68120351240237,0.12272268488655709,16.071959254496427,0.22932985356166513,0.27508344519320127,0.28479546919541465
1965-09-30,1965.5,96.693,115.788,879.3141179873617,148.24098981610265,123.65342313623651,41.26839594195639,749.323,-0.15997205998048614,-24.70783262474443,0.1290404805404345,15.452348319749959,0.22932985356166513,0.27440772833963933,0.284769111052352
1965-12-31,1965.75,99.479,119.432,894.1760824074595,150.7547633720133,125.79504223827153,41.58988531242466,771.857,-0.14710341626034396,-23.290726118110516,0.1288826816366244,15.473332495527023,0.22932985356166513,0.2736972104165253,0.28450720884073155
1966-03-31,1966.0,100.648,128.376,909.289240322471,153.31116385248947,127.97375317538791,41.91387915182041,795.734,-0.13339828059555803,-17.75061488940395,0.1264844784815026,16.133029379164395,0.24206178288795344,0.28568326242686204,0.2967429287201861
1966-06-30,1966.25,103.407,133.10399999999998,924.6578373469121,155.91091409698228,130.19019836071502,42.24039697047646,804.981,-0.1386050888540291,-15.815400310826888,0.1284589325710793,16.535048653322253,0.24206178288795344,0.28490174765577203,0.29602440893398707
1966-09-30,1966.5,108.929,135.496,940.2861908536983,158.55474920238103,132.44503133367562,42.56945843071513,819.638,-0.13732150791100484,-15.715783491968427,0.13289891391077524,16.531200359182954,0.24206178288795344,0.2840844777677066,0.2950986884418497
1966-12-31,1966.75,112.495,137.736,956.178691186984,161.24341673086587,134.7389169526878,42.90108334803235,833.302,-0.13754868957115374,-15.757631889303703,0.1349990759652563,16.528941488199955,0.24206178288795344,0.28323150331644065,0.29398443868964597
1967-03-31,1967.0,121.443,138.68,972.3398028955079,163.97767692128656,137.0725315912042,43.23529169229084,844.17,-0.1413514387096102,-16.75611814090887,0.14386083371832686,16.42797066941493,0.24463005770928992,0.28491132606539626,0.29527274633233713
1967-06-30,1967.25,123.10300000000001,139.388,988.7740659867843,166.75830290412546,139.44656333714792,43.572103588922744,848.983,-0.1524266960415508,-17.928406467733726,0.14500054771414744,16.418232167192986,0.24463005770928992,0.2839878082320415,0.29385471035472327
1967-09-30,1967.5,125.174,142.832,1005.4860972024849,169.58608092010434,141.86171219580055,43.91153932014145,865.233,-0.1502275475450121,-17.169153550631133,0.14467085744533553,16.50792329927314,0.24463005770928992,0.2830298046176818,0.29233028580718495
1967-12-31,1967.75,128.596,147.176,1022.4805913153843,172.46181054250056,144.31869029620614,44.253619326163005,881.439,-0.14843110692156536,-15.854667427853908,0.14589324956122887,16.697241669588024,0.24463005770928992,0.28203807255729235,0.29073607079282365
1968-03-31,1968.0,134.369,155.03199999999998,1039.7623224482265,175.3863049032304,146.81822210114873,44.598364206437004,909.387,-0.13397668376050742,-12.335945043677565,0.1477577752925872,17.047967476992742,0.27312372823874387,0.30950722685034454,0.3176082045835943
1968-06-30,1968.25,137.693,159.54,1057.3361454148742,178.36039092276908,149.36104462076645,44.94579472088705,934.344,-0.12366327490986961,-11.151149703644414,0.14736863510655607,17.075081554545218,0.27312372823874387,0.3084510675603106,0.3160086818868733
1968-09-30,1968.5,140.177,170.42,1075.2069970841342,181.3849095439665,151.94790762986673,45.29593179116081,950.825,-0.12293844866462589,-6.235536697832078,0.1474267083848237,17.923382325874897,0.27312372823874387,0.30736432849984474,0.31447058093856345
1968-12-31,1968.75,142.582,175.464,1093.3798977666345,184.46071596983103,154.57957388900334,45.648796501889926,968.03,-0.12176592269199826,-5.000262557770974,0.14729088974515253,18.125884528372055,0.27312372823874387,0.3062480056745599,0.31302438108696307
1969-03-31,1969.0,141.689,185.14000000000001,1111.859952625132,187.5886799053426,157.2568193693843,46.00441010195975,993.337,-0.11271954289561315,-1.3139397456471968,0.14263940636460737,18.638186234883026,0.28516261382156805,0.3171419242626966,0.32373148021813714
1969-06-30,1969.25,144.88400000000001,187.952,1130.6523531086677,190.76968580336876,159.9804334816738,46.36279400578884,1009.02,-0.11381520700402437,-1.4880255872710357,0.14358882876454382,18.627182811044378,0.28516261382156805,0.31596920744705453,0.32252955629952773
1969-09-30,1969.5,148.46,185.456,1149.7623784109596,194.00463311474877,162.75121930875693,46.72396979461851,1029.956,-0.1100392106735475,-4.506438366655541,0.14414207985583852,18.00620609035726,0.28516261382156805,0.3147694809727519,0.32145918893994213
1969-12-31,1969.75,149.849,186.512,1169.195396953437,197.29443654261974,165.5699938425369,47.0879592178124,1038.147,-0.11887842411360783,-5.6201634494170705,0.14434275685427977,17.965856473119896,0.28516261382156805,0.3135433425430967,0.32050906826070547
1970-03-31,1970.0,150.993,180.892,1188.956867893351,200.64002630105543,168.43758822483173,47.454784194166265,1051.2,-0.12314397235068242,-10.361222043478602,0.14363869863013698,17.20814307458143,0.2695398748229585,0.296668520401066,0.3040328104594746
1970-06-30,1970.25,158.906,182.28000000000003,1209.0523426573714,204.04234837809034,171.35484799244503,47.82446681322776,1067.375,-0.12463450162468792,-11.27835959933714,0.1488755123550767,17.077409532732172,0.2695398748229585,0.2953908415851284,0.30324050763010124
1970-09-30,1970.5,159.362,178.656,1229.4874665010989,207.5023648032037,174.32263332648003,48.197029336626784,1086.059,-0.12404184079723901,-14.968056711980715,0.14673420136475093,16.449935040361527,0.2695398748229585,0.29408796668580833,0.30247259143210026
1970-12-31,1970.75,162.659,177.90800000000002,1250.267980094942,211.02105391934015,177.34181930597137,48.572494199415864,1088.608,-0.13845809653374097,-17.069134736199487,0.14941925835562478,16.342705546900262,0.2695398748229585,0.29276035861691213,0.3016912842743562
1971-03-31,1971.0,166.672,182.88,1271.3997211367998,214.59941065954342,180.41329616591148,48.95088401142133,1135.156,-0.11334834976201424,-15.994288391866363,0.1468273964107136,16.11056101540229,0.2590731351691694,0.2809418169918786,0.2903916006103484
1971-06-30,1971.25,174.61599999999999,185.084,1292.8886259919918,218.23844682827902,183.5379695597432,49.33222155860466,1156.271,-0.11167878811431198,-16.477848174283682,0.15101650045707277,16.006974143604744,0.2590731351691694,0.279566450015016,0.2894687938702808
1971-09-30,1971.5,173.98899999999998,185.74,1314.7407313609144,221.93919138753031,186.71676082640147,49.716529804434806,1177.675,-0.11009732790435045,-17.805558533470744,0.14773940178742012,15.771753667183225,0.2590731351691694,0.27816835474418394,0.2884249808406375
1971-12-31,1971.75,175.76600000000002,188.66,1336.962175974886,225.70269074774276,189.95060726197795,50.1038318912708,1190.297,-0.11619715168339617,-17.927215231956595,0.1476656666361421,15.849825715766736,0.2590731351691694,0.2767485894596195,0.2872366770335518
1972-03-31,1972.0,183.114,207.89600000000002,1359.5592023206416,229.53000906370525,193.240462396091,50.49415114175556,1230.609,-0.09965136246721595,-9.89958247403413,0.14879949683449414,16.893749354994156,0.26655772753628393,0.2827930403582152,0.29337330178327514
1972-06-30,1972.25,183.92399999999998,210.94400000000002,1382.538158393988,233.4222285354454,196.58729627304407,50.887511060220135,1266.369,-0.08776730459435811,-10.125625785178194,0.14523728865757138,16.65738817043058,0.26655772753628393,0.28133406628271385,0.29185955146759845
1972-09-30,1972.5,180.76,213.628,1405.905499483096,237.3804497142305,199.99209573785075,51.28393533409928,1290.566,-0.08560069697657546,-10.542794248005904,0.1400625771948122,16.55304726763296,0.26655772753628393,0.2798579924798869,0.29017911832007065
1972-12-31,1972.75,192.809,220.632,1429.6677899819254,241.4057918137541,203.45586472721632,51.68344783535773,1328.904,-0.07308756022554963,-8.998314574652255,0.14508873477692896,16.602553683336044,0.26655772753628393,0.278366755721817,0.28833726705548796
1973-03-31,1973.0,195.782,236.436,1453.831705234308,245.49939302660297,206.97962456555754,52.08607262192777,1377.49,-0.053939623865600694,-3.761691663295874,0.14212952544120103,17.1642625354812,0.2856472409998194,0.29595202489728584,0.3054359909712613
1973-06-30,1973.25,197.936,240.25599999999997,1478.4040334092015,249.6624108460872,210.5644142661488,52.491833939158006,1413.887,-0.044620500980856015,-3.8404627169504657,0.13999421453058133,16.992588516621197,0.2856472409998194,0.2944371620699996,0.3033171092503144
1973-09-30,1973.5,198.531,243.76,1503.3916774076258,253.89602239352993,214.2112908374863,52.90075622127337,1433.838,-0.04736890881445177,-4.07406878747425,0.1384612487603202,17.00052586135951,0.2856472409998194,0.29291412740711065,0.30108866103984944
1973-12-31,1973.75,204.061,252.44,1528.8016568018418,258.2014247511066,217.9213295949552,53.3128640928464,1476.289,-0.034952691200278885,-2.256639969485974,0.13822564552062638,17.099632930950513,0.2856472409998194,0.2913854404737035,0.29876817589828075
1974-03-31,1974.0,213.51999999999998,259.124,1554.6411098073058,262.5798353003278,221.69562447789772,53.72818237028018,1491.209,-0.04165752110306986,-1.3248458662446616,0.1431858310940988,17.376772806494596,0.301211811608711,0.30541827953556844,0.3119381506477934
1974-06-30,1974.25,220.375,268.172,1580.9172952879417,267.0324920662614,225.53528837217056,54.14673606330278,1530.056,-0.0327009091714805,0.42582215675288637,0.14403067600140124,17.526940190424405,0.301211811608711,0.3038862144105044,0.3094892172419901
1974-09-30,1974.5,230.31400000000002,279.068,1607.6375947953165,271.5606540675932,229.44145343828993,54.56855037647324,1560.026,-0.030063281195406688,2.7269961736176462,0.14763471890853103,17.888676214370786,0.301211811608711,0.3023564897932783,0.30699933518502254
1974-12-31,1974.75,241.58799999999997,276.06,1634.809514642284,276.1656016726232,233.415271445259,54.993650710699285,1599.679,-0.021723308638214256,-0.03824584502805095,0.15102279894903914,17.257212228203283,0.301211811608711,0.3008317581407095,0.30447703967940376
1975-03-31,1975.0,251.488,270.412,1662.4406880116626,280.84863696129736,237.4579141101782,55.422062664767026,1616.116,-0.028261076826588294,-3.786914382208728,0.1556125921654139,16.732214766761793,0.30507658594421083,0.3031794399133079,0.3057923427466849
1975-06-30,1975.25,266.72900000000004,237.368,1690.5388771005657,285.61108409338067,241.5705734437371,55.85381203688237,1651.853,-0.02314965221020948,-18.50193600703287,0.1614726007701654,14.369801671214082,0.30507658594421083,0.3016726414805908,0.30321921232014715
1975-09-30,1975.5,271.098,281.096,1719.1119753009768,290.45428968287086,245.75446210168926,56.28892482622474,1709.82,-0.005419762254233795,-3.2749965422035565,0.15855353195073166,16.44009310921618,0.30507658594421083,0.30017877765726453,0.3006233961933835
1975-12-31,1975.75,275.517,289.16,1748.1680094171656,295.3796231787643,250.01081374241556,56.72742723451246,1761.831,0.007785221337796244,-2.1281219148429287,0.15638106038547397,16.41247088965968,0.30507658594421083,0.29870048942920924,0.2980049328848161
1976-03-31,1976.0,279.31100000000004,301.923,1777.7151419205961,300.3884772522751,254.3408833906791,57.16934566758067,1820.487,0.02377513609928439,0.5095456838640544,0.15342652817625174,16.58473803987614,0.30888616576293204,0.30105001304633816,0.2991741281769966
1976-06-30,1976.25,278.749,308.679,1807.7616732429474,305.4822681906233,258.7459478076812,57.61470673697144,1852.332,0.024355950431924178,1.0410166985341363,0.15048544213456336,16.664345268558765,0.30888616576293204,0.2996108755305952,0.29651487238128904
1976-09-30,1976.5,284.603,316.027,1838.3160441078758,310.6624362974999,263.2273058675269,58.06353726153641,1886.558,0.025904045558982958,1.7120744118203746,0.15085833565678872,16.751512542948586,0.30888616576293204,0.29819535009304554,0.2938413885031394
1976-12-31,1976.75,291.54100000000005,322.08299999999997,1869.3868379022015,315.93044630032193,267.78627894020934,58.515864269051484,1934.273,0.03412106236301948,1.928719358879949,0.15072381199551463,16.65137237608135,0.30888616576293204,0.2968061512503667,0.29116157500206336
1977-03-31,1977.0,296.13,336.41999999999996,1900.9827830871748,321.2877877643936,272.42421128122834,58.97171499784461,1988.648,0.045084004157827096,4.602312278959353,0.14891021437680274,16.91702101125991,0.32818221340970377,0.3147420764455952,0.3077843041845628
1977-06-30,1977.25,298.51099999999997,350.044,1933.1127556504791,326.73597551409136,277.14247042795574,59.43111689843591,2055.909,0.06158655544263336,6.8906430435049515,0.1451966016005572,17.026239974629227,0.32818221340970377,0.31341382935302825,0.3051369065004772
1977-09-30,1977.5,306.512,356.672,1965.7857815996952,332.2765500611912,281.9424476028681,59.89409763519092,2118.473,0.0748034918948175,7.084898765562375,0.14468534647361567,16.83627782841698,0.32818221340970377,0.31212012639960224,0.302531067217875
1977-12-31,1977.75,313.16600000000005,367.74,1999.0110394979072,337.9110780404583,286.82555812375966,60.360685087986155,2164.27,0.07943054413441075,8.45933885755441,0.14469821233025457,16.99141049869009,0.32818221340970377,0.3108635194602767,0.29998029045951896
1978-03-31,1978.0,316.874,374.183,2032.79786304215,343.6411526526229,291.79324182106353,60.83090735388822,2202.76,0.08029801774956535,8.514703054794648,0.14385316602807388,16.987007209137627,0.33718328287789523,0.3186475259100269,0.30649864496738133
1978-06-30,1978.25,321.225,401.993,2067.1557436854537,349.4683941148691,296.8469634623985,61.304792748845685,2331.633,0.12039525490409275,14.00215496645325,0.13776825083535876,17.24083507138559,0.33718328287789523,0.3174723633171478,0.3040980804653518
1978-09-30,1978.5,331.895,419.259,2102.0943333032037,355.39445011896316,301.98821318446835,61.782369809394204,2395.053,0.13047121072683865,16.526056765183395,0.13857522150866808,17.505207609184435,0.33718328287789523,0.3163412884123378,0.3017907704968189
1978-12-31,1978.75,337.366,438.72400000000005,2137.6234469045507,361.42099629714716,307.21850693244454,62.26366729437512,2476.949,0.14733288777362574,19.382704017995245,0.13620223912563398,17.712274253527223,0.33718328287789523,0.3152563309675593,0.299586334904718
1979-03-31,1979.0,345.929,448.233,2173.753065389668,367.549736695938,312.53938690695446,62.748714186666945,2526.61,0.1504232864236661,19.845453905747412,0.13691428435730088,17.74049022207622,0.339178231190435,0.31621432288751883,0.29948929968099247
1979-06-30,1979.25,353.28999999999996,460.85699999999997,2210.493338353606,373.78240425795536,317.9524220188154,63.237539694930845,2591.247,0.15892350638297703,20.94139783460207,0.13633976228433647,17.785143600745123,0.339178231190435,0.31522711580908236,0.29752068148868016
1979-09-30,1979.5,369.09799999999996,473.592,2247.854586937524,380.1207613119254,323.45920835164185,63.73017325536968,2667.565,0.17118982686885076,21.98571963741598,0.138365138244054,17.753719215839162,0.339178231190435,0.31429126139659475,0.29568773818416655
1979-12-31,1979.75,379.08799999999997,483.95900000000006,2285.8473067281293,386.566600070989,329.06136963246445,64.22664453350028,2723.883,0.17532166763830936,22.46960233648938,0.13917191010039712,17.767246243689616,0.339178231190435,0.3134082279637911,0.29400540595339586
1980-03-31,1980.0,394.945,493.678,2324.4821707061215,393.12174313946286,334.7605577105033,64.72698342594005,2789.842,0.1824876714492225,22.776413991886457,0.1415653646335527,17.695554085141737,0.35466046840690946,0.32806159536135565,0.3079746304304507
1980-06-30,1980.25,414.818,490.143,2363.7700322444516,399.78804402819407,340.5584530442283,65.23122006220726,2797.352,0.1684154396980242,20.376266852612535,0.14828952523672387,17.521677643714487,0.35466046840690946,0.32728811494135807,0.3066544692892986
